from,to,cost
10,84,0.09128073358782081
10,85,0.14218528333774338
10,86,0.011048497361055462
10,87,0.2537658255183658
10,88,0.22183724340838695
10,89,0.014703624545749597
10,90,0.32228032694981157
10,91,0.29845240871706413
10,92,0.03944973274330586
10,93,0.284412365924028
10,94,0.021009621285552664
10,95,0.2118605820736178
10,96,0.12353787558736895
10,97,0.2877534063681718
10,98,0.1627272767908654
10,99,0.2405834528252706
10,100,0.28253439366111577
10,101,0.29645622118974835
10,102,0.32043811149053225
10,103,0.13124359630160423
10,104,0.3241045884569892
10,105,0.13068688868057002
10,106,0.26072296494671376
10,107,0.28972886432522776
10,108,0.00999429501490449
10,109,0.016723810912633846
10,110,2.7409360670702215e-06
10,111,9.823730329265366e-08
10,112,0.0013270042992334836
10,113,1.1716610872639302e-07
10,114,0.0030580134574673358
10,115,0.06467178326869719
10,116,0.0003972950634978065
10,117,0.0001342715161437895
10,118,0.0027583826430443176
10,119,2.0770113518422807e-05
10,120,0.03181547652088764
10,121,4.0791218635040014e-05
10,122,4.6958626034427904e-05
10,123,0.07960424170539385
10,124,0.00642969315651152
10,125,0.00010695763237938242
10,126,0.008911910730581058
10,127,0.22430061260549755
10,128,0.3436933176343737
10,129,0.13728047618251468
10,130,0.30850828948497033
10,131,0.16665564816496747
10,132,0.2006098493650049
10,133,0.2753904273714865
10,134,0.3584653299344096
10,135,0.10714055998576556
10,136,0.3095128685847319
10,137,0.301369496193297
10,138,0.34860515760093
10,139,0.2739630532776689
10,140,0.22030567369108814
10,141,0.6930880007931024
10,142,0.38430861071947353
10,143,0.6795431048727063
10,144,0.22645156409319903
10,145,0.3589328894847139
10,146,0.377665705531228
10,147,0.34797935278191405
10,148,0.5500416552575484
10,149,0.0004393255594314335
10,150,0.0181271449780136
10,151,0.022581826345453995
10,152,0.021130646774241285
10,153,0.008720148880071745
10,154,0.022581826345453995
10,155,0.003295980632885292
10,156,0.00014381090670827066
10,157,0.019628537410789064
10,158,0.0010730625440108635
10,159,1.3353974641604547e-05
10,160,0.016285290153358715
10,161,1.1320728748378134e-06
10,162,0.000914541120516573
10,163,0.0019666968915534816
10,164,0.005382986564437485
10,165,0.017676476958779604
10,166,0.015764036962001543
10,167,0.0006276044054468783
10,168,0.022129569991398878
10,169,0.014619233454024057
10,170,0.009387099657983808
10,171,0.0013673861793576164
10,172,0.014772105172487882
10,173,0.0005360616632513211
10,174,0.0006465513171328796
10,175,0.0018544958026391527
10,176,5.915705587989955e-05
10,177,0.0005961264609512482
10,178,0.012614879656715521
10,179,0.0003349761349454714
10,180,6.380939022746173e-06
10,181,0.019628537410789064
10,182,0.021446990865141395
10,183,0.0003325644392029478
10,184,0.019613072837628545
10,185,0.0005712492713455614
10,186,0.001130970888554115
10,187,0.0006387076573862413
10,188,0.0006251157912380558
10,189,0.023335820017979493
10,190,1.006472335088964e-05
10,191,3.3221140706265023e-06
10,192,5.915705587989955e-05
10,193,0.0005637301406699302
10,194,0.020144781840098824
10,195,0.00375826976733733
10,196,0.01986751204322319
10,197,0.007807707378220674
10,198,6.460779245018578e-06
10,199,6.513322981262745e-06
10,200,0.00882720355902779
10,201,0.022803671273395013
10,202,0.017922944170486108
10,203,0.0005156887648273376
10,204,0.00906250032891568
10,205,0.0005156887648273376
10,206,0.002564371229672818
10,207,0.009300410890756396
10,208,0.007410582043401978
10,209,1.3367733293259906e-05
10,210,0.01784484155170329
10,211,7.704446932024207e-07
10,212,0.0006326768238408912
10,213,6.380939022746173e-06
10,214,0.03591387482954528
10,215,0.035351307014454575
10,216,0.020494801750104312
10,217,0.04287596703541478
10,218,0.017050542762375383
10,219,0.04131234501541319
10,220,0.03698604189243886
10,221,0.03359578351690945
10,222,0.04151216772158385
10,223,0.00782816323438099
10,224,0.03915852082907855
10,225,0.0056015073270369135
10,226,0.001301460857812561
10,227,0.03915852082907855
11,0,0.7839333057097398
11,1,0.9766424694187453
11,2,0.7657337306101493
11,3,0.4541457514938609
11,4,0.850074424876195
11,5,0.03599980006624706
11,6,0.0643696154846174
11,7,0.9300981036226182
11,8,0.9651990733643255
11,9,0.1470323534825008
11,10,0.30463464243762806
11,11,1.0
11,12,0.7309993617440755
11,13,0.00235464236687029
11,14,0.31204807375097254
11,15,0.983776357253858
11,16,0.13795773143170162
11,17,0.154226977840757
11,18,0.06838021426762118
11,19,0.07374633223135457
11,20,0.18685155719139926
11,21,0.1970710966772494
11,22,0.03828330331504482
11,23,0.19676187872036535
11,24,0.05299451829448747
11,25,0.055401489088932374
11,26,0.027016732376911483
11,27,0.08133747978090215
11,28,0.1965665428827202
11,29,0.1881995347948863
11,30,0.17681615273891677
11,31,0.15948135261539143
11,32,0.17621764440177262
11,33,0.09081134220023133
11,34,0.14535365677586218
11,35,0.20130055409357744
11,36,0.20983115413251655
11,37,0.11695229893682013
11,38,0.06097368116922089
11,39,0.11695229893682013
11,40,0.08165809092514308
11,41,0.055401489088932374
11,42,0.0009452056787874831
11,43,0.07374633223135457
11,44,0.12727964243539017
11,45,0.13795773143170162
11,46,0.17621764440177262
11,47,0.05291228207155187
11,48,0.04938629950978263
11,49,0.0030307112663467647
11,50,0.1955179762081089
11,51,0.05825618911855254
11,52,0.08681966184021207
11,53,0.018954676445101397
11,54,0.13688879177365146
11,55,0.008449039617222006
11,56,0.022671908684863518
11,57,0.1409906945383495
11,58,0.20128818471245838
11,59,0.08651893935581144
11,60,0.08681966184021207
11,61,0.11325964501213158
11,62,0.018018614570502006
11,63,0.09239420945724765
11,64,0.09351240043929368
11,65,0.20592810231959144
11,66,0.13770974245648723
11,67,0.10402193204092082
11,68,0.21829598605707692
11,69,0.11007520204568197
11,70,0.022671908684863518
11,71,0.010282727709483888
11,72,0.07335912018436933
11,73,0.006547598128771166
11,74,0.017321411896493423
11,75,0.00968900869815908
11,76,0.008570512238263592
11,77,0.03243317015239015
11,78,0.007472451018052832
11,79,0.0053424325516168245
11,80,0.01074193936401488
11,81,0.03176553851897853
11,82,0.005827126293077119
11,83,0.0291812007062535
11,84,0.02485169302559732
11,85,0.028333109863022374
11,86,0.007800396321240648
11,87,0.03155750635432582
11,88,0.0053813943258097996
11,89,0.009342521848809678
11,90,0.02373201817403867
11,91,0.010868673312104709
11,92,0.016945549022099896
11,93,0.009429184339778142
11,94,0.011521375993722481
11,95,0.0339430104868394
11,96,0.02643939152722408
11,97,0.00968900869815908
11,98,0.002989542365402404
11,99,0.03176553851897853
11,100,0.03165457851423256
11,101,0.01074193936401488
11,102,0.02350887962146019
11,103,0.0020011700610960397
11,104,0.022459469232937516
11,105,0.0019887998445850697
11,106,0.007472451018052832
11,107,0.030607709426648155
11,108,0.24707294200067206
11,109,0.340778355168506
11,110,0.0004922815179550583
11,111,2.6300970854263203e-05
11,112,0.06182560346287467
11,113,3.101552682815168e-05
11,114,0.11345679855230623
11,115,0.6206970543381769
11,116,0.025307144257077783
11,117,0.011486094652450686
11,118,0.10553827083387288
11,119,0.002435100697504205
11,120,0.46069320224298
11,121,0.004145975716477703
11,122,0.00474332128799626
11,123,0.7021551708494623
11,124,0.18657484283265915
11,125,0.009733848293269207
11,126,0.22916023627961768
11,127,0.973291898227389
11,128,0.34532814656668614
11,129,0.8838320492348529
11,130,0.85705321169951
11,131,0.055701839931194916
11,132,0.9684359520205958
11,133,0.9067336570265556
11,134,0.38962342470969824
11,135,0.019746759926679503
11,136,0.8584455526789441
11,137,0.27097022430787754
11,138,0.35961590180162445
11,139,0.905786088269104
11,140,0.12440268866714407
11,141,0.6088238352859997
11,142,0.1237944806585461
11,143,0.4476299372601875
11,144,0.9236708740808008
11,145,0.1131225665669302
11,146,0.12094772211898887
11,147,0.9921221688155952
11,148,0.27709577936695196
11,149,0.001737017671541724
11,150,0.0002915424780358962
11,151,0.0014583849566547804
11,152,0.0011880659092172242
11,153,0.003521838766544393
11,154,0.0014583849566547804
11,155,0.002364205075553441
11,156,0.004325030399976645
11,157,0.0004335822258520311
11,158,0.001842748741828087
11,159,0.0012170859622532156
11,160,0.00021306902464287555
11,161,0.0002674587823242752
11,162,0.0019221338530796934
11,163,0.0019022536814032643
11,164,0.0032546260476935198
11,165,0.00034793548301267983
11,166,0.0016026457336775332
11,167,0.007747890360167777
11,168,0.0013160187819470398
11,169,0.0015824017166305195
11,170,0.002333245915306588
11,171,0.0015867629862801082
11,172,0.0015678272442038342
11,173,0.009149267801123509
11,174,0.0017691278793582224
11,175,0.0018343452351805595
11,176,0.00272463420169972
11,177,0.001728807407210204
11,178,0.0015139034087366244
11,179,0.007318472161901967
11,180,0.0007853732387984979
11,181,0.0004335822258520311
11,182,0.0009378990816694692
11,183,0.007253395487871713
11,184,0.0004447314759176141
11,185,0.009231326042734628
11,186,0.0016893253028193616
11,187,0.0017452231865540866
11,188,0.007773905592497194
11,189,0.0008843742095163635
11,190,0.0010327336410227135
11,191,0.0005284187738917861
11,192,0.00272463420169972
11,193,0.009126432354625444
11,194,0.0010222315630491747
11,195,0.0025820298094191615
11,196,0.00046112983700484993
11,197,0.003981420903439392
11,198,0.0007948855764365878
11,199,0.0007950721005595717
11,200,0.0017000992090784694
11,201,0.000768713313722261
11,202,0.0003076461749780796
11,203,0.0027988742205104005
11,204,0.00191488067431983
11,205,0.0027988742205104005
11,206,0.002118812286793147
11,207,0.0023114488110282387
11,208,0.003953089637274757
11,209,0.0012123288055278963
11,210,0.0003307679841120811
11,211,0.00020930216534162217
11,212,0.00458669013040415
11,213,0.0007853732387984979
11,214,0.23800744152448108
11,215,0.06832846043445642
11,216,0.30672435271271825
11,217,0.1485825632771801
11,218,0.014951231181295465
11,219,0.1776469928178816
11,220,0.22797168782103633
11,221,0.26743013606027327
11,222,0.1708229647896514
11,223,0.003573916117916544
11,224,0.20262591701018498
11,225,0.0020672110576577716
11,226,0.00023175790946338432
11,227,0.20262591701018498
12,0,0.3309976422216514
12,1,0.6200788588316731
12,2,0.997997682044301
12,3,0.8942665480774765
12,4,0.9733192795377311
12,5,0.19418184906555258
12,6,0.28907642784275833
12,7,0.518459570092252
12,8,0.8655381532454808
12,9,0.49618012035305603
12,10,0.7466155719036209
12,11,0.7309993617440755
12,12,1.0
12,13,0.026070904984649722
12,14,0.7555791282819944
12,15,0.8269721721308908
12,16,0.35674301768499056
12,17,0.4101295043822196
12,18,0.27605949021096504
12,19,0.20830723012040497
12,20,0.5821987536251176
12,21,0.5343969314865366
12,22,0.17638727202767662
12,23,0.5583782681056123
12,24,0.22699159281083447
12,25,0.23487012833231885
12,26,0.13413919650500947
12,27,0.22654087165366416
12,28,0.5392613524849105
12,29,0.5845841549286113
12,30,0.5625543832971645
12,31,0.5232389951382186
12,32,0.5617300632329765
12,33,0.3414307957733911
12,34,0.48789069608571073
12,35,0.6030143482816812
12,36,0.6060662737642903
12,37,0.41226441062519675
12,38,0.17671182031125351
12,39,0.41226441062519675
12,40,0.2268440535119105
12,41,0.23487012833231885
12,42,0.009165773958192834
12,43,0.20830723012040497
12,44,0.33321697667685146
12,45,0.35674301768499056
12,46,0.5617300632329765
12,47,0.22644709932831497
12,48,0.21481320455155542
12,49,0.02352645718197913
12,50,0.5564026162223168
12,51,0.03729430341863629
12,52,0.06400849004862694
12,53,0.009456988251402497
12,54,0.33688589937494756
12,55,0.0030766701654784956
12,56,0.011766121207745322
12,57,0.29996250690863496
12,58,0.2842156108526541
12,59,0.06368540880097852
12,60,0.06400849004862694
12,61,0.09568149528773914
12,62,0.008837680254781313
12,63,0.33076200302938663
12,64,0.07178251329753096
12,65,0.28459887993221566
12,66,0.34266800875049225
12,67,0.3448049480938345
12,68,0.2624893967284167
12,69,0.34901551666846425
12,70,0.011766121207745322
12,71,0.0038847327450510266
12,72,0.05029189370180393
12,73,0.00232131289718637
12,74,0.09344488288640138
12,75,0.06786745320636822
12,76,0.06274008804131023
12,77,0.08247112051196857
12,78,0.05735304619742782
12,79,0.04475823345375769
12,80,0.07208027276259897
12,81,0.10063181332565851
12,82,0.04781534754663341
12,83,0.11259398891011693
12,84,0.05117333551846086
12,85,0.07008545789579784
12,86,0.009115102230783946
12,87,0.10359115498205775
12,88,0.04504598134375166
12,89,0.011625359444028524
12,90,0.10567147580043036
12,91,0.0727683173855897
12,92,0.0266655889104529
12,93,0.06659936374826754
12,94,0.01563904210718259
12,95,0.09628564359327997
12,96,0.06255717620722949
12,97,0.06786745320636822
12,98,0.028839082769353135
12,99,0.10063181332565851
12,100,0.11073427679870099
12,101,0.07208027276259897
12,102,0.10484363322743828
12,103,0.02127600253173451
12,104,0.1035442977830439
12,105,0.02115799699025904
12,106,0.05735304619742782
12,107,0.1107365547348511
12,108,0.05793071993628195
12,109,0.08978998213780673
12,110,3.4471888874143475e-05
12,111,1.397109453150962e-06
12,112,0.00988012211587837
12,113,1.664231818718189e-06
12,114,0.02089195359971803
12,115,0.24453190102846029
12,116,0.003342090462585067
12,117,0.00127794233735179
12,118,0.019072417906067087
12,119,0.00021955449047427923
12,120,0.1456108819611155
12,121,0.00040750370877824484
12,122,0.0004702789659534629
12,123,0.2930964877414647
12,124,0.03978502183822348
12,125,0.0010452263932554248
12,126,0.05244730365175339
12,127,0.6268474497732555
12,128,0.5250489771130366
12,129,0.4472960780977818
12,130,0.7221763827087281
12,131,0.1587126133851129
12,132,0.584201058104841
12,133,0.6932780867558767
12,134,0.5650993217164616
12,135,0.07774039864261502
12,136,0.7237057413734049
12,137,0.44240670103294355
12,138,0.538227274219504
12,139,0.6912618283551962
12,140,0.26586287872190767
12,141,0.824855954220343
12,142,0.2548676146927552
12,143,0.6866354850666225
12,144,0.628689818415711
12,145,0.2342838910920603
12,146,0.24941209392762223
12,147,0.7862734570019907
12,148,0.4709657719264564
12,149,0.0007911587422928996
12,150,0.002558370028742032
12,151,0.005999948890812273
12,152,0.005251130891109388
12,153,0.005397307389385788
12,154,0.005999948890812273
12,155,0.0026304258747997097
12,156,0.0007474915843613107
12,157,0.0031911999337623847
12,158,0.0012884646915228158
12,159,0.00011975076456425247
12,160,0.0020938088287731035
12,161,1.6211313970348646e-05
12,162,0.001212510337219244
12,163,0.0017955133935579366
12,164,0.0040068679366434354
12,165,0.0027189165218493216
12,166,0.0051077590466693775
12,167,0.002100585583520431
12,168,0.005654646905089147
12,169,0.004865743537599301
12,170,0.0045882646774242745
12,171,0.0013539592039115776
12,172,0.004872884951878698
12,173,0.002132021454863058
12,174,0.0009723089129137026
12,175,0.0017092604115638125
12,176,0.00037871316476447445
12,177,0.0009217012049093964
12,178,0.00438567546627066
12,179,0.0015018404865824737
12,180,6.632068830640137e-05
12,181,0.0031911999337623847
12,182,0.004752509317507335
12,183,0.0014892163901852305
12,184,0.0032254209660192213
12,185,0.0022094788139245597
12,186,0.0012663650858512152
12,187,0.0009594630983149621
12,188,0.0021003565548699493
12,189,0.004863693758243112
12,190,9.567916869225902e-05
12,191,3.917521241040067e-05
12,192,0.00037871316476447445
12,193,0.0021815209533773486
12,194,0.0047656848917633655
12,195,0.002947536507860556
12,196,0.0033029255796017697
12,197,0.005405465399841636
12,198,6.716536452945758e-05
12,199,6.742181190330773e-05
12,200,0.0038031332274063544
12,201,0.004503888880714984
12,202,0.002599785062055941
12,203,0.001102581551200353
12,204,0.004087753242194696
12,205,0.001102581551200353
12,206,0.0021800736252360264
12,207,0.004544167074096893
12,208,0.00523774393799553
12,209,0.00011953637246246423
12,210,0.0026752990638477074
12,211,1.1820425135042949e-05
12,212,0.0015883931642196904
12,213,6.632068830640137e-05
12,214,0.10242038661858235
12,215,0.05132053069120754
12,216,0.09146497279756383
12,217,0.08595514072571817
12,218,0.015953776764141687
12,219,0.09308068738049022
12,220,0.1013747694912079
12,221,0.10609574550536732
12,222,0.09130358418545582
12,223,0.005129821783185889
12,224,0.09753663468698022
12,225,0.0032662563055544484
12,226,0.0005077226096374922
12,227,0.09753663468698022
13,0,0.00017854416419694753
13,1,0.0013391169934065916
13,2,0.021934232570761752
13,3,0.08355862193406158
13,4,0.01355096675196354
13,5,0.6614664091313208
13,6,0.5203357002390445
13,7,0.0007425057487150975
13,8,0.005316084465075057
13,9,0.3146177632951675
13,10,0.15283391161670504
13,11,0.00235464236687029
13,12,0.026070904984649722
13,13,1.0
13,14,0.14822109871534056
13,15,0.004152286424542303
13,16,0.04023292752856747
13,17,0.05519295344276296
13,18,0.4276832268786779
13,19,0.026378887447897785
13,20,0.23331004645147363
13,21,0.09193900286265008
13,22,0.4803223547773119
13,23,0.12147920296357557
13,24,0.4539098461800822
13,25,0.4495607395030891
13,26,0.499528940950979
13,27,0.028059452348112565
13,28,0.0981416677433551
13,29,0.2319945546239992
13,30,0.26190465949730457
13,31,0.2945318832953471
13,32,0.2617281370464158
13,33,0.3897178489376558
13,34,0.3160458400020454
13,35,0.19473107938449724
13,36,0.15892521664514014
13,37,0.35168652520647004
13,38,0.023263777789339277
13,39,0.35168652520647004
13,40,0.027837465970240626
13,41,0.4495607395030891
13,42,0.4581629686520914
13,43,0.026378887447897785
13,44,0.03818671518227104
13,45,0.04023292752856747
13,46,0.2617281370464158
13,47,0.4526173637125131
13,48,0.45945836595275896
13,49,0.5090613092792435
13,50,0.12215076450793681
13,51,0.0003026122134992961
13,52,0.0007536567514237749
13,53,4.221426614548408e-05
13,54,0.12834690437099944
13,55,5.3755018048780655e-06
13,56,5.790913466553936e-05
13,57,0.0776606015535218
13,58,0.020305142058335147
13,59,0.0007465789696935049
13,60,0.0007536567514237749
13,61,0.001642304138102778
13,62,3.758523940082062e-05
13,63,0.3466915827418864
13,64,0.0009474680254132065
13,65,0.01892581968826359
13,66,0.13377135505585863
13,67,0.2925909570425622
13,68,0.011245488782592227
13,69,0.2628789730829759
13,70,5.790913466553936e-05
13,71,7.4335572772376175e-06
13,72,0.00048515848776099627
13,73,3.878435456846326e-06
13,74,0.4996770696630357
13,75,0.7486944998765792
13,76,0.7854201913241674
13,77,0.05609853249592681
13,78,0.8225932632347712
13,79,0.8601747236232298
13,80,0.7074560585669826
13,81,0.12466897311007498
13,82,0.8542736697852437
13,83,0.2352917930244772
13,84,0.02040624530037084
13,85,0.045781992598196306
13,86,0.000818665397619478
13,87,0.14100939497893733
13,88,0.8612740772266495
13,89,0.0012305481241078593
13,90,0.33210549063301625
13,91,0.7075147319938202
13,92,0.0051839821494622145
13,93,0.7542136223734313
13,94,0.0020864890220647263
13,95,0.08722978905985251
13,96,0.036690426639045794
13,97,0.7486944998765792
13,98,0.8951907090245527
13,99,0.12466897311007498
13,100,0.176978654331619
13,101,0.7074560585669826
13,102,0.33185814257765356
13,103,0.9101227597572692
13,104,0.35901266599045506
13,105,0.9087998764335824
13,106,0.8225932632347712
13,107,0.1946119400792507
13,108,6.8418666511102565e-06
13,109,1.4317852706664718e-05
13,110,1.938315935033356e-10
13,111,4.587240920786101e-12
13,112,4.3732357576843443e-07
13,113,5.52076896121563e-12
13,114,1.3047342440224577e-06
13,115,0.00013969272376090043
13,116,9.149859203165336e-08
13,117,2.186570624649477e-08
13,118,1.1360586122037258e-06
13,119,2.408012563826375e-09
13,120,4.147486396971606e-05
13,121,5.570910207270112e-09
13,122,6.42342971873126e-09
13,123,0.0001883133756707386
13,124,3.6502367429755315e-06
13,125,1.6186931172548525e-08
13,126,5.831834438311243e-06
13,127,0.0012032698064347754
13,128,0.010399545216975484
13,129,0.00046681601232455376
13,130,0.0027836519319782297
13,131,0.018921812423911933
13,132,0.0009516190509591068
13,133,0.002027942933507992
13,134,0.009890872893071393
13,135,0.025244854739756233
13,136,0.0027993133972313198
13,137,0.010346714283599111
13,138,0.010226428006271222
13,139,0.0020064915579362974
13,140,0.013181495308239402
13,141,0.029560754334553508
13,142,0.06346418736356496
13,143,0.04254223086943407
13,144,0.0012833198125325092
13,145,0.06125373865884935
13,146,0.06291352240533628
13,147,0.0031820352491516496
13,148,0.049917023613517866
13,149,4.044780390799997e-06
13,150,0.13958391364245656
13,151,0.03210481881118768
13,152,0.035701104136813946
13,153,0.001321937484603664
13,154,0.03210481881118768
13,155,0.00025102129646182556
13,156,9.640628925335888e-08
13,157,0.10310069637974625
13,158,2.7987034507167592e-05
13,159,2.224997781208191e-09
13,160,0.16105612323412696
13,161,5.7072015273452116e-11
13,162,1.8514824189281848e-05
13,163,0.00010442998237206317
13,164,0.0004996645235210111
13,165,0.10716165588482618
13,166,0.013035039750317286
13,167,1.2901394794448745e-06
13,168,0.03483620869898642
13,169,0.011223924136673193
13,170,0.002609756190730577
13,171,5.833788130859638e-05
13,172,0.011615042729342996
13,173,7.226836986300135e-07
13,174,9.440626278456208e-06
13,175,9.591017068912089e-05
13,176,2.325637280183712e-08
13,177,8.09960945050386e-06
13,178,0.008577428843243804
13,179,3.318303703230425e-07
13,180,7.292420104449589e-10
13,181,0.10310069637974625
13,182,0.04918649706248118
13,183,3.3029643102183345e-07
13,184,0.09984442567531553
13,185,8.25780821890775e-07
13,186,3.51953697618416e-05
13,187,9.346891891439296e-06
13,188,1.272880947418704e-06
13,189,0.06341378739075919
13,190,1.444952988011837e-09
13,191,2.751102340815826e-10
13,192,2.325637280183712e-08
13,193,8.134069245919629e-07
13,194,0.03866092845490629
13,195,0.0003008234190565499
13,196,0.09828655178661483
13,197,0.0008858874723178897
13,198,7.383809803049551e-10
13,199,7.521360762373012e-10
13,200,0.0033833381063159713
13,201,0.07148279930338378
13,202,0.12782153963566215
13,203,3.130777620453879e-06
13,204,0.0030909798815948407
13,205,3.130777620453879e-06
13,206,0.0001647454041332286
13,207,0.0025869579447196076
13,208,0.0007959414467471651
13,209,2.2421853119029498e-09
13,210,0.11616518505090304
13,211,3.258463382330531e-11
13,212,2.6141887583628193e-06
13,213,7.292420104449589e-10
13,214,0.00013709470739216854
13,215,0.0006837388309727979
13,216,2.6755731853461558e-05
13,217,0.00038310255177643695
13,218,0.0009414998489273675
13,219,0.00027826622964046435
13,220,0.0001553127188077291
13,221,0.00010059805289177036
13,222,0.0002962864025051404
13,223,0.0010211905369233957
13,224,0.00020696882355964222
13,225,0.0009678973707654843
13,226,0.0005907469018846509
13,227,0.00020696882355964222
14,0,0.0870561223797121
14,1,0.23871594506658125
14,2,0.7191573290010616
14,3,0.9623792018379643
14,4,0.6179050501278824
14,5,0.5689025812934082
14,6,0.7099607180064647
14,7,0.17876342667397505
14,8,0.439340660573952
14,9,0.9096413090897201
14,10,0.9998755251376229
14,11,0.31204807375097254
14,12,0.7555791282819944
14,13,0.14822109871534056
14,14,1.0
14,15,0.3977669356310283
14,16,0.3796302578415267
14,17,0.4614198503943989
14,18,0.6619027474261295
14,19,0.22512618972639997
14,20,0.9264798053040355
14,21,0.6532369935566003
14,22,0.4983289756425956
14,23,0.7330026235769093
14,24,0.586300873692349
14,25,0.5989873720170402
14,26,0.414926561793045
14,27,0.24390597940258757
14,28,0.6703985564364667
14,29,0.927852204664315
14,30,0.9389876921378636
14,31,0.9266140696621444
14,32,0.9373691347981892
14,33,0.7489234763793341
14,34,0.9026363076091771
14,35,0.8981853707352132
14,36,0.8465317598582621
14,37,0.8299416036159879
14,38,0.19218900844430437
14,39,0.8299416036159879
14,40,0.24360143543117274
14,41,0.5989873720170402
14,42,0.05933331623348151
14,43,0.22512618972639997
14,44,0.35534652189888444
14,45,0.3796302578415267
14,46,0.9373691347981892
14,47,0.5849365796367216
14,48,0.5658749265507839
14,49,0.12024683270045886
14,50,0.7321998260168591
14,51,0.022822328888423726
14,52,0.043048776263509364
14,53,0.004999978549215237
14,54,0.5617882336871282
14,55,0.001268846923321472
14,56,0.006373497571495107
14,57,0.45367491801594306
14,58,0.30427322553854314
14,59,0.04278319838469186
14,60,0.043048776263509364
14,61,0.07091973673137016
14,62,0.004613944612899509
14,63,0.7133872026551253
14,64,0.049732155835087104
14,65,0.29876879473485435
14,66,0.574679524694688
14,67,0.7045880716039555
14,68,0.24483115381826068
14,69,0.6919664970725116
14,70,0.006373497571495107
14,71,0.0016387036394434615
14,72,0.03213400027029894
14,73,0.0009487109865321479
14,74,0.32126194642388023
14,75,0.2810055216446758
14,76,0.26844993090251756
14,77,0.16716457374020505
14,78,0.25423313118526664
14,79,0.21491727489214915
14,80,0.2896916011826784
14,81,0.23782427209883483
14,82,0.22500041448740093
14,83,0.3037396126160481
14,84,0.09080094024571969
14,85,0.14105045120451462
14,86,0.01108154945478882
14,87,0.25072393643834306
14,88,0.2159561418705797
14,89,0.014734227787069926
14,90,0.3169355365554601
14,91,0.29165925981401036
14,92,0.039399269345465796
14,93,0.27770052895400654
14,94,0.021026232395014832
14,95,0.2097990382664931
14,96,0.12262385245204983
14,97,0.2810055216446758
14,98,0.15796740567662787
14,99,0.23782427209883483
14,100,0.2789036991349148
14,101,0.2896916011826784
14,102,0.3151105990310172
14,103,0.12716860202789318
14,104,0.31855456606470633
14,105,0.12662627980589333
14,106,0.25423313118526664
14,107,0.2858533055685708
14,108,0.01043009216158918
14,109,0.01742422977185757
14,110,2.908535292980012e-06
14,111,1.0453368569083855e-07
14,112,0.0013923389081475833
14,113,1.2467002442608243e-07
14,114,0.003202587675558965
14,115,0.06688894176690158
14,116,0.00041795476881957084
14,117,0.00014162511536679794
14,118,0.0028895408416528766
14,119,2.195865096353782e-05
14,120,0.033037665047474137
14,121,4.3073056902527116e-05
14,122,4.9587140324521423e-05
14,123,0.08228371211689509
14,124,0.006719402229556147
14,125,0.00011287834998285152
14,126,0.009303526119773845
14,127,0.23047287564599253
14,128,0.3486175639343624
14,129,0.1415268967875894
14,130,0.31578955006876747
14,131,0.167355321363984
14,132,0.20631364379469533
14,133,0.2823252152611212
14,134,0.3638479281436706
14,135,0.10697782290884597
14,136,0.31681070552279106
14,137,0.30541894937265085
14,138,0.3536811305115103
14,139,0.28087529438677394
14,140,0.22233464106963166
14,141,0.6998550255420075
14,142,0.38351251416036747
14,143,0.6839092508098601
14,144,0.2326315616842792
14,145,0.3580777527524427
14,146,0.3768521891558173
14,147,0.3559925725949643
14,148,0.5517453783102569
14,149,0.00044790880050589915
14,150,0.017523753842849803
14,151,0.022121583844053622
14,152,0.02067122600720668
14,153,0.008694771035164708
14,154,0.022121583844053622
14,155,0.003304002236990248
14,156,0.00014984290712875595
14,157,0.019031757492358355
14,158,0.0010848728404640043
14,159,1.407189550284728e-05
14,160,0.015712453765133416
14,161,1.204542808969075e-06
14,162,0.0009265053585411203
14,163,0.0019770585827644355
14,164,0.005388050438238696
14,165,0.017119285823256822
14,166,0.01550745642641945
14,167,0.0006480025396775531
14,168,0.02166098519713589
14,169,0.014389492977655093
14,170,0.009314087630261795
14,171,0.0013769284094951044
14,172,0.014537273755567138
14,173,0.0005554382288516571
14,174,0.0006567286162876164
14,175,0.0018646257081055017
14,176,6.190462923609501e-05
14,177,0.0006058556027177146
14,178,0.012428092138389702
14,179,0.00034794909877025756
14,180,6.744597804536152e-06
14,181,0.019031757492358355
14,182,0.020930446393701677
14,183,0.0003454364110801272
14,184,0.019021429216808692
14,185,0.0005915626799655822
14,186,0.0011417688840869693
14,187,0.0006487455376051617
14,188,0.0006454871259952199
14,189,0.022744198966200738
14,190,1.0618669755931056e-05
14,191,3.5206146562448963e-06
14,192,6.190462923609501e-05
14,193,0.0005837832366778374
14,194,0.019686714557722404
14,195,0.003766014978139515
14,196,0.019272522786850956
14,197,0.007803057788383046
14,198,6.829008956401531e-06
14,199,6.883924216565485e-06
14,200,0.008735697489397712
14,201,0.02220055687833566
14,202,0.017336493987654956
14,203,0.000527607510859611
14,204,0.00897709956327321
14,205,0.000527607510859611
14,206,0.0025740145086801374
14,207,0.009228001586266252
14,208,0.007409406258627971
14,209,1.4085598310849185e-05
14,210,0.017273017374783296
14,211,8.209374679943011e-07
14,212,0.0006494161342938526
14,213,6.744597804536152e-06
14,214,0.03694136187188558
14,215,0.035866213930144795
14,216,0.021273976418766178
14,217,0.04378685540906468
